Brand,Car Age,Price,Body,Mileage,EngineV,Engine Type,Model
Mercedes-Benz,7,59999.0,sedan,11,4.7,Petrol,CLS 500
Mercedes-Benz,15,7999.0,van,255,2.2,Diesel,Vito
Toyota,8,16000.0,sedan,89,1.8,Other,Avensis
BMW,18,5850.0,sedan,250,4.5,Gas,745
Renault,11,7999.0,van,154,1.5,Diesel,Scenic
Renault,13,8900.0,van,181,1.9,Diesel,Trafic
BMW,3,43719.0,crossover,0,2.0,Petrol,X3
Volkswagen,14,8800.0,van,193,2.5,Diesel,T5 (Transporter)
Volkswagen,8,9990.0,van,194,1.6,Diesel,Caddy
Volkswagen,7,17999.0,sedan,80,1.8,Petrol,Passat B7
Mercedes-Benz,10,37500.0,other,94,5.5,Petrol,CL 55 AMG
Audi,9,20500.0,sedan,155,3.0,Petrol,A6
Audi,16,4999.0,crossover,242,2.5,Diesel,A6 Allroad
Mercedes-Benz,12,4100.0,crossover,1,3.5,Petrol,ML 350
Mercedes-Benz,11,17499.0,sedan,145,1.8,Petrol,C-Class
Audi,17,8200.0,other,326,2.5,Diesel,A6
Volkswagen,15,7000.0,sedan,185,2.8,Gas,Passat B5
Volkswagen,9,9200.0,vagon,107,1.6,Petrol,Golf Variant
Volkswagen,6,4000.0,hatch,105,2.0,Other,Golf VII
Renault,3,17500.0,crossover,20,1.5,Diesel,Duster
BMW,24,1950.0,sedan,162,1.6,Petrol,316
Audi,19,11000.0,other,120,1.8,Petrol,TT
Audi,14,7750.0,sedan,259,3.0,Diesel,A6
Volkswagen,3,24300.0,sedan,1,1.6,Diesel,Jetta
Renault,17,4100.0,van,190,1.9,Diesel,Kangoo
Mercedes-Benz,5,69900.0,crossover,69,3.0,Diesel,GL 350
Volkswagen,5,29999.0,other,129,2.0,Diesel,Caravelle
Renault,7,11999.0,vagon,188,1.5,Other,Megane
Volkswagen,6,13900.0,vagon,122,1.4,Gas,Touran
BMW,12,8900.0,vagon,274,2.0,Diesel,320
Audi,7,26000.0,sedan,105,2.0,Petrol,A6
BMW,21,2700.0,other,287,2.5,Diesel,525
Toyota,12,12500.0,sedan,140,3.5,Gas,Camry
BMW,24,4500.0,sedan,28,1.9,Petrol,318
Toyota,3,88000.0,crossover,3,4.5,Diesel,Land Cruiser 200
Mitsubishi,12,8700.0,sedan,143,2.0,Gas,Lancer X
Volkswagen,11,17200.0,van,230,3.2,Gas,Multivan
Toyota,5,30600.0,crossover,39,2.2,Diesel,Rav 4
Mercedes-Benz,13,15300.0,sedan,240,2.2,Diesel,E-Class
Toyota,3,73900.0,crossover,1,4.5,Diesel,Land Cruiser 200
Volkswagen,12,12500.0,sedan,84,2.0,Petrol,Passat B6
Mercedes-Benz,17,30500.0,crossover,150,5.5,Petrol,G 500
BMW,6,64900.0,crossover,73,3.0,Diesel,X6 M
Toyota,13,11200.0,sedan,179,2.4,Petrol,Camry
BMW,16,9900.0,other,93,2.5,Petrol,Z4
Mercedes-Benz,8,55000.0,sedan,34,2.2,Diesel,S 250
Volkswagen,27,3000.0,vagon,250,1.9,Diesel,Passat B3
BMW,10,33000.0,sedan,147,3.0,Diesel,730
Renault,6,13000.0,hatch,75,2.0,Petrol,Megane
Mercedes-Benz,11,33900.0,other,102,5.0,Petrol,CL 55 AMG
BMW,14,17500.0,crossover,210,3.0,Diesel,X5
Audi,8,33000.0,crossover,60,2.0,Petrol,Q5
Volkswagen,9,11999.0,sedan,240,1.6,Petrol,Jetta
Toyota,11,14700.0,sedan,141,3.5,Petrol,Camry
Audi,22,2600.0,vagon,253,1.8,Gas,A4
BMW,18,10900.0,sedan,375,4.4,Gas,740
Toyota,3,99999.0,crossover,0,4.5,Diesel,Land Cruiser 200
Toyota,20,3900.0,hatch,160,1.0,Petrol,Yaris
Renault,17,5700.0,van,275,1.9,Diesel,Trafic
Audi,4,90999.0,sedan,4,3.0,Diesel,A8
Mercedes-Benz,7,25500.0,sedan,137,2.2,Diesel,E-Class
BMW,27,3300.0,sedan,360,2.5,Petrol,525
Toyota,7,28700.0,crossover,80,3.5,Gas,Highlander
Volkswagen,8,9300.0,van,200,1.6,Diesel,Caddy
Toyota,11,9400.0,sedan,148,1.8,Gas,Avensis
Audi,12,23000.0,crossover,180,3.6,Gas,Q7
BMW,26,4500.0,sedan,370,4.0,Petrol,540
Mitsubishi,4,23900.0,crossover,1,1.8,Petrol,ASX
Mercedes-Benz,3,107999.0,crossover,0,3.0,Diesel,GLS 350
Volkswagen,11,12900.0,sedan,157,1.8,Gas,Passat B6
Mercedes-Benz,7,14900.0,van,211,2.2,Other,Vito
Volkswagen,9,15900.0,other,160,1.8,Petrol,Passat B6
Volkswagen,9,9300.0,van,154,2.0,Gas,Caddy
Mercedes-Benz,19,7000.0,other,260,2.2,Diesel,Vito
Mitsubishi,13,14700.0,crossover,240,3.2,Diesel,Pajero Wagon
Toyota,6,21800.0,crossover,63,2.0,Petrol,Rav 4
Audi,5,68000.0,crossover,20,3.0,Petrol,Q5
Mercedes-Benz,24,7000.0,sedan,370,2.2,Petrol,E-Class
Mercedes-Benz,11,70000.0,other,21,6.0,Petrol,S 600
Volkswagen,7,22000.0,sedan,65,2.0,Petrol,Passat B7
Mercedes-Benz,14,18900.0,other,50,3.5,Petrol,SLK 350
BMW,17,9700.0,sedan,267,2.0,Diesel,320
Volkswagen,21,4850.0,vagon,300,1.9,Diesel,Golf III
Mercedes-Benz,16,8700.0,other,260,2.2,Diesel,Sprinter 213
Toyota,11,14700.0,sedan,139,3.5,Petrol,Camry
Volkswagen,3,23999.0,sedan,1,1.6,Diesel,Jetta
Mitsubishi,7,24500.0,crossover,11,2.5,Diesel,Pajero Sport
Mercedes-Benz,8,23500.0,van,161,2.2,Diesel,Vito
Volkswagen,7,10000.0,van,160,1.6,Diesel,Caddy
Volkswagen,17,9700.0,van,255,2.5,Diesel,T4 (Transporter)
Renault,14,7000.0,vagon,280,1.5,Diesel,Megane
Renault,21,1550.0,other,245,2.0,Petrol,Megane
Mercedes-Benz,3,47600.0,van,0,2.2,Diesel,Vito
Toyota,6,27000.0,other,105,2.5,Diesel,Hilux
BMW,3,65000.0,crossover,0,2.5,Diesel,X5
Renault,4,20007.0,sedan,2,1.5,Diesel,Fluence
Volkswagen,13,15500.0,crossover,167,3.2,Petrol,Touareg
Volkswagen,19,3999.0,hatch,152,1.0,Petrol,Lupo
BMW,11,19990.0,sedan,1,2.0,Diesel,320
Mercedes-Benz,5,38000.0,sedan,42,1.6,Petrol,C-Class
Volkswagen,4,20477.54,van,1,1.6,Diesel,Caddy
Volkswagen,10,9650.0,vagon,200,1.4,Gas,Passat B6
BMW,11,37500.0,crossover,115,3.0,Diesel,X5 M
Mercedes-Benz,8,12700.0,van,193,2.2,Diesel,Vito
Toyota,24,4500.0,hatch,207,1.3,Petrol,Corolla
Mercedes-Benz,21,2400.0,sedan,3,3.0,Diesel,E-Class
Mercedes-Benz,22,6999.0,sedan,330,2.0,Petrol,200
Volkswagen,11,8900.0,van,169,1.9,Diesel,Caddy
Mitsubishi,8,7999.0,sedan,78,1.5,Gas,Lancer X
Volkswagen,6,13500.0,van,124,2.0,Diesel,T6 (Transporter) 
Mercedes-Benz,3,109999.0,crossover,1,3.0,Diesel,GLS 350
Mercedes-Benz,10,14100.0,van,138,2.2,Diesel,Vito
Volkswagen,24,4600.0,other,290,1.9,Diesel,T4 (Transporter) 
Mercedes-Benz,17,3250.0,sedan,250,4.0,Diesel,S 400
Mercedes-Benz,13,19500.0,sedan,157,3.5,Petrol,S 350
Audi,20,2300.0,vagon,25,2.5,Diesel,A6
Toyota,12,11700.0,sedan,131,2.4,Petrol,Camry
Audi,13,7000.0,vagon,210,3.0,Diesel,A6
BMW,22,6950.0,sedan,320,4.4,Gas,740
Mitsubishi,19,4500.0,sedan,300,1.6,Gas,Carisma
Renault,8,12500.0,vagon,150,1.5,Diesel,Kangoo
BMW,22,2200.0,sedan,290,2.5,Gas,525
Renault,8,10750.0,hatch,136,1.5,Diesel,Megane
Mitsubishi,10,8400.0,sedan,91,1.5,Petrol,Lancer X
Volkswagen,6,28500.0,sedan,50,2.0,Petrol,Passat B7
BMW,7,44800.0,sedan,63,4.4,Petrol,750
Toyota,3,11707.8,hatch,1,1.0,Petrol,Yaris
BMW,9,32500.0,sedan,131,2.0,Diesel,520
Renault,7,10500.0,vagon,165,1.5,Diesel,Megane
Mercedes-Benz,12,11999.0,other,215,2.2,Diesel,Vito
Mercedes-Benz,8,20300.0,sedan,198,1.8,Gas,E-Class
BMW,18,6100.0,sedan,205,1.8,Petrol,316
Volkswagen,9,12300.0,other,248,1.9,Diesel,T5 (Transporter)
Toyota,6,11750.0,sedan,69,1.6,Petrol,Corolla
BMW,6,52300.0,sedan,55,3.0,Diesel,530
Audi,7,30900.0,crossover,70,2.0,Petrol,Q3
Volkswagen,14,5200.0,van,235,2.0,Diesel,Caddy
BMW,6,26800.0,sedan,47,2.0,Petrol,320
Volkswagen,4,74000.0,crossover,1,3.0,Diesel,Touareg
Renault,13,10700.0,van,150,1.9,Diesel,Trafic
Mercedes-Benz,9,17500.0,vagon,113,2.2,Diesel,C-Class
Toyota,8,30800.0,crossover,56,2.7,Gas,Land Cruiser Prado
Volkswagen,17,2800.0,hatch,140,1.4,Petrol,Golf IV
Mercedes-Benz,19,12600.0,sedan,123,3.2,Petrol,S 320
Volkswagen,7,17500.0,sedan,144,1.4,Petrol,Passat CC
Toyota,7,68000.0,crossover,67,4.5,Diesel,Land Cruiser 200
Toyota,7,34000.0,crossover,44,3.5,Petrol,Highlander
Toyota,6,28900.0,crossover,20,2.5,Petrol,Rav 4
Volkswagen,11,9900.0,van,230,1.9,Diesel,T5 (Transporter) 
Toyota,3,46500.0,other,4,3.0,Diesel,Hilux
BMW,15,24700.0,other,85,4.4,Petrol,645
Volkswagen,16,3400.0,van,175,1.4,Petrol,Caddy
Mitsubishi,11,7700.0,sedan,139,1.5,Petrol,Lancer X
Toyota,18,19000.0,crossover,263,4.2,Diesel,Land Cruiser 100
BMW,17,3500.0,sedan,185,2.0,Diesel,320
Volkswagen,7,14800.0,other,177,2.0,Diesel,T5 (Transporter) 
Mitsubishi,3,36000.0,crossover,0,2.4,Petrol,Outlander
Volkswagen,6,13995.0,van,147,1.6,Diesel,Touran
Toyota,13,9900.0,sedan,130,2.3,Gas,Camry
Mitsubishi,11,7500.0,hatch,138,1.3,Petrol,Colt
Volkswagen,3,24800.0,sedan,2,1.6,Diesel,Jetta
Renault,13,7100.0,hatch,127,2.0,Gas,Laguna
Toyota,6,45000.0,crossover,80,4.0,Petrol,Land Cruiser Prado
Mercedes-Benz,20,2499.0,sedan,300,3.0,Diesel,E-Class
Mitsubishi,11,9500.0,sedan,136,2.0,Petrol,Lancer X
BMW,12,21000.0,sedan,186,3.0,Petrol,530
Volkswagen,9,11450.0,van,140,2.0,Diesel,Caddy
Volkswagen,3,66346.0,crossover,0,3.0,Diesel,Touareg
Volkswagen,11,8200.0,hatch,164,1.4,Petrol,Polo
Renault,16,4599.0,van,190,1.5,Diesel,Kangoo
Volkswagen,7,8900.0,sedan,62,1.6,Petrol,Polo
Toyota,7,13900.0,hatch,79,1.6,Gas,Auris
BMW,21,5500.0,sedan,200,3.5,Gas,535
Mercedes-Benz,25,5500.0,sedan,360,2.0,Gas,E-Class
Volkswagen,11,5950.0,van,213,1.6,Gas,Caddy
Mitsubishi,11,18999.0,crossover,173,3.8,Gas,Pajero Wagon
Mercedes-Benz,3,124000.0,crossover,0,3.0,Petrol,GLS 400
Volkswagen,11,11500.0,sedan,130,2.0,Diesel,Passat B6
Mercedes-Benz,14,4500.0,sedan,240,3.2,Other,C-Class
BMW,8,34900.0,crossover,35,3.0,Petrol,X3
Mitsubishi,10,12999.0,crossover,84,2.4,Petrol,Outlander XL
Toyota,15,20900.0,crossover,180,4.7,Gas,Land Cruiser 100
Mercedes-Benz,11,26900.0,sedan,150,5.5,Petrol,S 550
Volkswagen,5,49999.0,van,59,2.0,Diesel,Multivan
Mercedes-Benz,16,4000.0,crossover,287,4.0,Diesel,ML 400
Volkswagen,5,52300.0,crossover,19,3.0,Diesel,Touareg
Mercedes-Benz,7,29500.0,sedan,37,1.8,Petrol,E-Class
Volkswagen,7,19100.0,other,120,1.4,Petrol,Scirocco
BMW,4,45500.0,other,26,2.0,Diesel,520
BMW,21,7200.0,sedan,255,2.8,Petrol,328
BMW,7,24700.0,vagon,142,2.0,Diesel,520
Toyota,8,21000.0,crossover,74,2.0,Petrol,Rav 4
Mitsubishi,11,14500.0,crossover,90,3.0,Petrol,Pajero Wagon
Mercedes-Benz,12,13800.0,sedan,222,3.0,Gas,E-Class
Volkswagen,5,25999.0,sedan,60,1.8,Petrol,Passat B7
Volkswagen,12,9555.0,sedan,174,2.0,Petrol,Passat B6
Renault,9,9700.0,van,152,2.0,Diesel,Trafic
Renault,7,11700.0,van,150,2.3,Diesel,Master
Volkswagen,24,5300.0,vagon,259,1.6,Gas,Passat B4
Audi,11,22500.0,sedan,159,5.2,Petrol,S8
Renault,10,8300.0,van,221,1.5,Diesel,Kangoo
Volkswagen,15,4900.0,van,198,1.6,Petrol,Touran
BMW,12,8100.0,sedan,245,2.0,Diesel,320
Volkswagen,22,4400.0,sedan,290,1.8,Gas,Vento
BMW,11,9500.0,crossover,110,3.0,Diesel,X6
Audi,16,9500.0,vagon,160,2.7,Gas,A6 Allroad
Toyota,20,4350.0,sedan,35,2.2,Gas,Camry
Volkswagen,13,10000.0,van,224,2.5,Diesel,T5 (Transporter)
BMW,5,65000.0,crossover,58,4.4,Petrol,X5
Renault,11,8200.0,hatch,79,1.6,Petrol,Laguna
Volkswagen,6,22000.0,crossover,98,2.0,Diesel,Tiguan
Volkswagen,3,13300.95,sedan,0,1.6,Petrol,Polo
Volkswagen,11,9300.0,vagon,150,2.0,Petrol,Passat B6
Volkswagen,19,6700.0,van,300,2.4,Diesel,T4 (Transporter)
Mercedes-Benz,24,3900.0,sedan,385,1.8,Petrol,C-Class
Mercedes-Benz,22,2150.0,sedan,360,2.9,Diesel,E-Class
Renault,8,11111.0,vagon,190,1.5,Diesel,Laguna
Renault,13,7500.0,other,160,2.0,Gas,Scenic
BMW,3,99999.0,other,0,3.0,Petrol,640
Volkswagen,5,20500.0,hatch,56,2.0,Diesel,Golf VII
Mercedes-Benz,5,119000.0,sedan,27,3.0,Diesel,S 350
Mitsubishi,3,40800.0,crossover,0,2.4,Diesel,Pajero Sport
Renault,12,10700.0,van,265,2.0,Diesel,Trafic
Volkswagen,4,69990.0,van,1,2.0,Diesel,Multivan
Volkswagen,12,12500.0,sedan,128,2.0,Petrol,Passat B6
Audi,11,15000.0,vagon,154,2.0,Diesel,A6
Mitsubishi,13,6300.0,sedan,126,1.6,Petrol,Lancer
Renault,5,13500.0,hatch,10,1.6,Petrol,Megane
Volkswagen,14,17800.0,crossover,210,3.0,Diesel,Touareg
Volkswagen,6,10000.0,van,71,1.2,Petrol,Caddy
Volkswagen,7,10800.0,other,146,1.6,Diesel,Caddy
Mercedes-Benz,18,10900.0,sedan,360,5.0,Gas,S 500
Volkswagen,7,15000.0,vagon,69,1.4,Petrol,Touran
Volkswagen,13,9850.0,sedan,110,2.0,Petrol,Passat B6
Mitsubishi,19,8500.0,crossover,320,3.0,Gas,Pajero Sport
Volkswagen,8,14900.0,vagon,170,1.6,Diesel,Passat B7
Mitsubishi,13,11500.0,sedan,72,2.4,Petrol,Lancer Evolution
Audi,18,8500.0,sedan,247,2.5,Diesel,A6
Mitsubishi,6,12900.0,sedan,40,2.0,Petrol,Lancer Evolution
Mitsubishi,13,30500.0,sedan,72,2.0,Petrol,Lancer Evolution
Mercedes-Benz,5,43500.0,other,51,3.0,Diesel,E-Class
BMW,6,30500.0,sedan,73,2.0,Petrol,520
Mercedes-Benz,24,1650.0,sedan,257,1.8,Gas,CL 180
Renault,8,9300.0,vagon,184,1.5,Diesel,Megane
Mercedes-Benz,11,30500.0,sedan,89,6.3,Petrol,CLS 63 AMG
Mercedes-Benz,9,16300.0,van,175,2.2,Diesel,Vito
Renault,16,5750.0,crossover,225,2.0,Gas,Scenic
Mercedes-Benz,7,54500.0,sedan,29,3.0,Diesel,CLS 350
Mercedes-Benz,11,11500.0,van,209,2.2,Diesel,Vito
Mercedes-Benz,11,53500.0,crossover,46,5.5,Petrol,G 500
Renault,8,11300.0,van,183,2.0,Diesel,Trafic
Volkswagen,7,13900.0,crossover,156,2.0,Diesel,T6 (Transporter) 
Audi,13,14300.0,sedan,175,3.0,Petrol,A6
Volkswagen,8,7500.0,van,280,1.6,Diesel,Caddy
Volkswagen,6,55555.0,van,63,2.0,Diesel,Multivan
Volkswagen,15,6999.0,hatch,195,1.4,Diesel,Golf V
Mitsubishi,11,11499.0,van,98,2.4,Petrol,Grandis
BMW,19,2850.0,sedan,214,1.9,Petrol,318
Renault,11,7150.0,van,118,1.5,Diesel,Kangoo
Audi,9,25900.0,sedan,104,2.8,Petrol,A6
Toyota,7,12500.0,hatch,75,1.4,Diesel,Yaris
Mercedes-Benz,17,6200.0,van,196,2.2,Diesel,Vito
Toyota,7,28700.0,crossover,92,3.5,Gas,Highlander
Volkswagen,24,6000.0,van,419,2.4,Diesel,T4 (Transporter)
Audi,5,44800.0,crossover,100,3.0,Diesel,Q7
BMW,11,37000.0,crossover,186,5.0,Petrol,X6
Audi,21,8000.0,sedan,234,2.4,Petrol,A6
Volkswagen,4,21500.0,sedan,1,1.4,Petrol,Jetta
BMW,24,4700.0,sedan,200,2.5,Petrol,525
Mitsubishi,10,15500.0,crossover,102,3.0,Petrol,Outlander XL
Renault,6,7900.0,van,149,1.5,Diesel,Kangoo
Toyota,4,32000.0,sedan,22,2.5,Petrol,Camry
BMW,11,26999.0,crossover,180,4.8,Gas,X5
Toyota,16,7500.0,vagon,196,1.59,Petrol,Corolla Verso
Mercedes-Benz,12,10999.0,van,191,2.2,Diesel,Vito
Mitsubishi,11,7300.0,sedan,121,1.6,Gas,Lancer
Mercedes-Benz,14,8000.0,van,280,2.2,Diesel,Vito
Mitsubishi,11,17555.0,crossover,115,3.0,Gas,Pajero Wagon
Volkswagen,7,38000.0,crossover,189,3.0,Diesel,Touareg
BMW,12,15400.0,vagon,179,2.0,Diesel,520
Volkswagen,11,10200.0,van,137,1.9,Diesel,Caddy
Mercedes-Benz,17,7900.0,van,234,2.2,Diesel,Vito
Mitsubishi,13,6700.0,sedan,161,1.6,Gas,Lancer
Mercedes-Benz,16,30000.0,other,176,5.5,Petrol,E-Class
Volkswagen,11,11000.0,vagon,210,1.9,Diesel,Touran
Mercedes-Benz,5,38500.0,sedan,56,2.2,Diesel,CLA-Class
Mercedes-Benz,18,7600.0,van,280,2.2,Diesel,Vito
Volkswagen,10,8900.0,hatch,90,1.9,Diesel,Golf V
Toyota,12,23400.0,crossover,120,4.0,Petrol,Land Cruiser Prado
Audi,7,37000.0,sedan,37,2.8,Petrol,A6
Renault,13,5600.0,vagon,151,1.5,Diesel,Kangoo
Volkswagen,8,18900.0,sedan,75,1.8,Petrol,Passat B7
Mercedes-Benz,12,15900.0,vagon,219,3.0,Diesel,E-Class
Mercedes-Benz,12,15200.0,sedan,170,2.8,Gas,E-Class
Volkswagen,6,20700.0,vagon,74,2.0,Diesel,Passat B7
BMW,20,8200.0,sedan,210,3.5,Petrol,735
Mitsubishi,17,5400.0,van,300,1.6,Petrol,Space Star
Mitsubishi,9,11700.0,sedan,82,1.5,Gas,Lancer X
Mitsubishi,10,12000.0,sedan,121,2.4,Gas,Galant
Volkswagen,12,8100.0,sedan,198,1.6,Petrol,Jetta
BMW,13,19999.0,sedan,290,4.8,Petrol,750
Audi,6,32000.0,sedan,103,2.0,Diesel,A6
Volkswagen,20,6200.0,van,340,1.8,Petrol,Sharan
BMW,27,1500.0,sedan,270,2.5,Diesel,525
Volkswagen,7,17900.0,other,119,2.0,Diesel,T6 (Transporter)
Mercedes-Benz,8,42500.0,sedan,140,5.5,Petrol,S 500
BMW,20,4000.0,sedan,335,2.0,Diesel,320
Mitsubishi,11,13200.0,crossover,124,3.0,Gas,Pajero Sport
Mercedes-Benz,11,24990.0,sedan,85,5.5,Petrol,S 500
BMW,7,45200.0,crossover,68,3.0,Diesel,X5
Toyota,16,18400.0,crossover,160,4.7,Gas,Land Cruiser 100
Volkswagen,13,9500.0,van,212,1.9,Diesel,T5 (Transporter)
Audi,7,25500.0,sedan,140,2.8,Petrol,A6
Volkswagen,12,14999.0,crossover,200,4.2,Petrol,Touareg
Volkswagen,12,10200.0,van,153,2.5,Diesel,T5 (Transporter)
Mitsubishi,11,7900.0,sedan,238,2.0,Gas,Lancer X
BMW,3,52222.0,hatch,3,2.0,Diesel,4 Series Gran Coupe
Mitsubishi,11,9000.0,sedan,110,2.0,Petrol,Lancer X
Audi,16,4200.0,vagon,215,2.5,Diesel,A6
Toyota,11,39500.0,other,100,4.5,Diesel,Land Cruiser 200
BMW,18,9000.0,sedan,245,3.0,Diesel,730
Mercedes-Benz,10,23900.0,sedan,96,3.5,Petrol,S 350
Mercedes-Benz,6,55000.0,crossover,128,3.0,Diesel,ML 350
Mercedes-Benz,15,11700.0,sedan,246,5.0,Petrol,S 500
Mitsubishi,3,40990.0,crossover,0,2.4,Diesel,Pajero Sport
BMW,8,42000.0,sedan,71,2.99,Petrol,535
Renault,11,12100.0,crossover,138,2.5,Gas,Koleos
Toyota,9,11400.0,sedan,118,1.4,Petrol,Corolla
Audi,23,7000.0,vagon,320,1.9,Diesel,A4
BMW,13,3500.0,hatch,1,2.0,Petrol,120
Mitsubishi,4,23800.0,crossover,45,2.5,Diesel,Pajero Sport
Mercedes-Benz,14,9500.0,other,220,2.2,Diesel,Vito
BMW,5,37500.0,other,55,2.0,Petrol,428
Renault,14,6000.0,van,1,1.9,Diesel,Trafic
Mercedes-Benz,3,71999.0,crossover,0,2.2,Diesel,GLE-Class
Mercedes-Benz,11,10150.0,other,190,2.2,Diesel,Vito
Audi,23,8300.0,sedan,186,2.5,Diesel,A6
BMW,21,2600.0,sedan,270,2.0,Diesel,320
Mercedes-Benz,18,3500.0,sedan,250,2.7,Diesel,E-Class
Mercedes-Benz,9,29900.0,crossover,86,3.0,Gas,GLK 300
Volkswagen,8,19999.0,sedan,107,1.8,Petrol,Passat B7
Volkswagen,11,6000.0,van,180,2.0,Diesel,Caddy
Mercedes-Benz,13,10900.0,van,360,2.2,Other,Vito
Volkswagen,7,9999.0,van,165,1.6,Diesel,Caddy
Volkswagen,12,12400.0,other,145,3.2,Petrol,Passat B6
Audi,19,3500.0,sedan,354,2.5,Diesel,A6
BMW,13,20900.0,crossover,230,3.0,Diesel,X5
Audi,20,4150.0,sedan,220,2.5,Diesel,A8
Volkswagen,17,4100.0,van,345,1.9,Diesel,Sharan
Mercedes-Benz,12,28500.0,sedan,86,5.5,Petrol,S 500
Toyota,9,18900.0,crossover,90,2.0,Petrol,Rav 4
Mercedes-Benz,6,12500.0,van,167,2.2,Diesel,Vito
Renault,18,2700.0,other,160,2.0,Petrol,Megane
Audi,13,10200.0,sedan,120,2.0,Petrol,A4
BMW,20,6900.0,sedan,238,3.5,Petrol,535
Mitsubishi,10,13200.0,crossover,79,2.4,Gas,Outlander
Mercedes-Benz,3,124999.0,crossover,0,3.0,Diesel,GLS 350
BMW,31,4100.0,sedan,200,2.7,Petrol,525
Mercedes-Benz,18,3200.0,sedan,229,2.7,Diesel,E-Class
Toyota,12,13699.0,crossover,160,2.0,Petrol,Rav 4
Mitsubishi,15,5700.0,sedan,176,1.6,Petrol,Lancer
Mercedes-Benz,19,6500.0,other,215,2.2,Diesel,Vito
Volkswagen,8,44000.0,crossover,150,4.2,Diesel,Touareg
BMW,8,37000.0,sedan,130,3.0,Petrol,535
BMW,10,29500.0,crossover,189,3.0,Diesel,X5
Mercedes-Benz,6,99000.0,van,5,1.6,Diesel,Viano
Volkswagen,19,4900.0,sedan,350,2.0,Gas,Bora
Renault,14,5950.0,sedan,277,1.5,Diesel,Megane
Mercedes-Benz,12,18300.0,sedan,155,3.0,Petrol,C-Class
Mercedes-Benz,26,4700.0,sedan,280,2.8,Petrol,E-Class
Toyota,11,37500.0,crossover,115,5.7,Petrol,Land Cruiser 200
Volkswagen,12,15000.0,van,230,2.5,Diesel,T5 (Transporter)
Mercedes-Benz,25,6900.0,sedan,350,3.0,Diesel,E-Class
Mercedes-Benz,15,8300.0,van,230,2.2,Diesel,Vito
Renault,19,3600.0,van,199,1.9,Diesel,Kangoo
Audi,20,2500.0,vagon,280,2.5,Other,A6
Volkswagen,7,40500.0,crossover,37,3.0,Diesel,Touareg
Mercedes-Benz,3,85000.0,van,3,2.2,Diesel,V 250
Audi,27,4800.0,sedan,341,2.8,Petrol,100
Mercedes-Benz,17,9500.0,vagon,180,3.2,Diesel,E-Class
Toyota,14,12700.0,sedan,160,2.4,Gas,Camry
Volkswagen,9,10799.0,van,128,1.9,Diesel,Caddy
Audi,12,27300.0,other,150,4.2,Petrol,Q7
Toyota,7,21999.0,other,65,2.5,Petrol,Camry
Mercedes-Benz,14,14500.0,van,300,2.2,Diesel,Sprinter 313
Audi,12,12500.0,sedan,146,1.8,Petrol,A4
Renault,7,7200.0,van,123,1.5,Diesel,Kangoo
Mitsubishi,12,8200.0,sedan,160,2.0,Gas,Lancer X
Volkswagen,7,13200.0,van,150,1.4,Gas,Touran
Audi,11,22500.0,sedan,124,3.0,Diesel,A8
BMW,16,4000.0,sedan,230,2.0,Diesel,320
Toyota,12,11300.0,sedan,260,3.5,Gas,Camry
Toyota,11,9300.0,sedan,185,1.6,Gas,Corolla
Mitsubishi,8,20000.0,crossover,135,2.5,Diesel,Pajero Sport
Volkswagen,11,17000.0,other,184,3.6,Petrol,Passat B6
BMW,5,56500.0,crossover,45,3.0,Diesel,X6
BMW,19,8700.0,sedan,355,3.0,Diesel,730
BMW,24,4600.0,sedan,340,2.0,Gas,520
Mercedes-Benz,11,35000.0,crossover,154,3.2,Diesel,GL 320
Volkswagen,17,6900.0,sedan,256,1.8,Petrol,Passat B5
Volkswagen,15,4200.0,van,210,2.0,Diesel,Touran
Mitsubishi,6,22500.0,other,57,2.5,Other,L 200
Volkswagen,15,4500.0,van,380,2.0,Diesel,Caddy
Volkswagen,27,4800.0,hatch,90,1.9,Diesel,Golf III
Volkswagen,11,10900.0,sedan,136,1.8,Petrol,Passat B6
Volkswagen,12,9900.0,other,178,2.5,Diesel,T5 (Transporter)
Mercedes-Benz,15,11900.0,sedan,110,2.57,Petrol,C-Class
Mercedes-Benz,22,5200.0,sedan,370,2.0,Petrol,E-Class
Volkswagen,7,17400.0,sedan,73,1.8,Petrol,Passat B7
Renault,7,6799.0,van,140,1.5,Diesel,Kangoo
Mercedes-Benz,28,2300.0,sedan,300,2.0,Petrol,E-Class
Mercedes-Benz,8,32800.0,crossover,109,3.0,Diesel,ML 350
Volkswagen,19,4999.0,sedan,145,2.0,Petrol,Jetta
Volkswagen,8,10900.0,vagon,185,1.4,Petrol,Golf VI
Mercedes-Benz,11,34999.0,other,85,5.5,Petrol,CL 55 AMG
Volkswagen,13,4100.0,hatch,160,1.8,Petrol,Pointer
Toyota,14,9000.0,sedan,232,2.4,Petrol,Camry
Toyota,14,18900.0,crossover,161,2.7,Gas,Land Cruiser Prado
Volkswagen,9,16500.0,sedan,123,1.8,Petrol,Passat B6
Toyota,12,14474.0,crossover,115,2.0,Petrol,Rav 4
BMW,19,3999.0,sedan,250,3.0,Diesel,530
Audi,28,5000.0,sedan,370,2.3,Petrol,100
Toyota,16,9200.0,sedan,250,2.4,Gas,Camry
Volkswagen,24,6000.0,vagon,250,5.0,Diesel,Passat B4
Volkswagen,11,13300.0,sedan,133,1.8,Petrol,Passat B6
